ymd,open,high,low,close,volume,change_rate,trading_value,trading_value_institution,trading_value_other_corporation,trading_value_individual,trading_value_foreign,volume_institution,volume_other_corporation,volume_individual,volume_foreign,sma_5,ema_5,sma_20,ema_20,sma_60,ema_60,sma_120,ema_120,sma_240,ema_240,sma_480,ema_480,RSI,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,obv,mfi,fib_0,fib_23.6,fib_38.2,fib_50,fib_61.8,fib_100,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,cci,vwap,atr,adx,pivot,r1,s1,r2,s2,avg_volume_5,avg_trading_value_5
2024-05-10,8670.0,8740.0,8600.0,8640.0,38724.0,-0.34602076124567477,334.57536,4685000,-9946200,38928720,-33667520,543,-1152,4459,-3850,8694.0,8684.233014756885,8655.5,8764.507178965883,9266.5,9137.57545905336,9572.0,9392.082620201178,9780.458333333334,9470.56796620951,,,38.93171415744383,-123.5120724473054,-158.69871452333444,35.186642076029045,8900.079230516412,8655.5,8410.920769483588,69.281045751634,72.54901960784316,2143216.0,51.75746018682747,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8725.0,8925.0,9555.0,9835.0,8060.0,-46.997635933807786,9695.04131908443,153.143781190502,35.62757658707533,8660.0,8720.0,8580.0,8800.0,8520.0,35740.2,310.77917
2024-05-13,8700.0,8700.0,8550.0,8560.0,44814.0,-0.9259259259259258,383.60784,-1794410,-9624060,124345840,-112927370,-209,-1123,14484,-13152,8670.0,8642.822009837922,8642.5,8745.030304778657,9245.833333333334,9118.63855875653,9563.5,9378.329188462316,9778.541666666666,9463.011385577065,,,35.724162422823134,-125.77175313596126,-152.11332224585982,26.341569109898558,8878.201081881267,8642.5,8406.798918118733,46.89075630252102,63.342670401493955,2098402.0,51.05762597115848,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8700.0,8850.0,9537.5,9790.0,8140.0,-186.66666666666802,9693.353567694816,152.91922539118045,35.49246581017791,8603.333333333334,8656.666666666668,8506.666666666668,8753.333333333334,8453.333333333334,39498.2,342.323074
2024-05-14,8560.0,8660.0,8560.0,8620.0,28382.0,0.7009345794392523,244.65284,-2384720,-19986110,31485210,-9114380,-277,-2328,3662,-1057,8652.0,8635.214673225282,8633.5,8733.1226567045,9223.666666666666,9102.289753551397,9555.166666666666,9365.794821710873,9776.583333333334,9456.015440468542,,,39.734533965286644,-121.32253711555313,-145.9551652197985,24.632628104245356,8857.93484577935,8633.5,8409.06515422065,33.099906629318404,49.75723622782448,2126784.0,49.12775987179198,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8700.0,8835.0,9482.5,9705.0,8160.0,-152.2546419098161,9692.343710189769,149.13928072038183,35.36700580305887,8613.333333333334,8666.666666666668,8566.666666666668,8713.333333333334,8513.333333333334,37454.8,324.014184
2024-05-16,8640.0,8710.0,8610.0,8680.0,28240.0,0.6960556844547563,245.1232,4294050,-12357820,27525510,-19461740,494,-1427,3187,-2254,8634.0,8650.14311548352,8638.0,8728.063356065975,9203.166666666666,9088.444187861187,9547.75,9354.459370112347,9774.083333333334,9449.575478306977,,,43.528970177366865,-111.66776630622371,-139.09768543708353,27.429919130859815,8862.374686629308,8638.0,8413.625313370692,27.93650793650794,35.97572362278246,2155024.0,46.73213677582095,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8700.0,8765.0,9447.5,9670.0,8080.0,-59.8290598290629,9691.396905042637,145.6293320974974,34.55728598760874,8666.666666666666,8723.333333333332,8623.333333333332,8766.666666666666,8566.666666666666,35271.4,304.357446
2024-05-17,8690.0,8690.0,8570.0,8630.0,27170.0,-0.5760368663594471,234.4771,1646640,13834470,-23871000,8389890,190,1599,-2776,987,8626.0,8643.42874365568,8649.5,8718.723988821597,9180.5,9073.413230882132,9540.5,9342.484835069168,9769.333333333334,9442.774022055466,,,41.20093648227146,-106.81952403331707,-132.64205315633023,25.82252912301317,8845.711620450982,8649.5,8453.288379549018,31.111111111111118,30.715841892312493,2127854.0,41.48523932664007,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8700.0,8720.0,9397.5,9575.0,8070.0,-100.35842293907082,9690.442693267718,143.79866551910473,34.12470218500135,8630.0,8690.0,8570.0,8750.0,8510.0,33466.0,288.487268
2024-05-20,8640.0,8700.0,8550.0,8580.0,39224.0,-0.5793742757821553,336.54192,48180,8620,31238980,-31295780,5,1,3624,-3630,8614.0,8622.285829103786,8660.5,8705.512180362397,9156.833333333334,9057.23574790239,9532.0,9329.881779944059,9764.5,9435.614071664964,,,38.95714412370121,-105.79233109547386,-127.27210874415896,21.4797776486851,8809.560390446288,8660.5,8511.439609553712,26.666666666666675,28.571428571428584,2088630.0,35.623969103796625,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8700.0,8690.0,9317.5,9490.0,8080.0,-105.33515731874293,9689.0033577003,144.24161798202582,33.87986116936025,8610.0,8670.0,8520.0,8760.0,8460.0,33566.0,288.88058
2024-05-21,8610.0,8620.0,8500.0,8510.0,29469.0,-0.8158508158508158,250.78119,-746130,-7708450,72874190,-64419610,-87,-900,8523,-7536,8604.0,8584.857219402524,8659.0,8686.891972708836,9132.833333333334,9039.29359223346,9522.25,9316.330014986306,9758.125,9427.932627086831,,,36.00114305792047,-109.36598527698698,-123.69088405072456,14.324898773737587,8813.389118787562,8659.0,8504.610881212438,13.174603174603183,23.650793650793663,2059161.0,35.67145647358247,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8665.0,8645.0,9315.0,9490.0,8040.0,-152.8120713305903,9687.856335701137,142.51007384045255,34.030554192729255,8543.333333333334,8586.666666666668,8466.666666666668,8663.333333333334,8423.333333333334,30497.0,262.31525
2024-05-22,8510.0,8560.0,8420.0,8440.0,44203.0,-0.8225616921269095,373.07332,-129721900,-7451130,182901980,-45728950,-15346,-894,21627,-5387,8568.0,8536.571479601682,8657.5,8663.37845149847,9107.833333333334,9019.644621996298,9512.166666666666,9301.84522135017,9752.25,9419.734016073662,,,33.281539707526456,-116.5035663562121,-122.25342051182207,5.749854155609967,8819.595650774474,8657.5,8495.404349225526,5.8361018826135185,15.2257905746278,2014958.0,28.943155747818516,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8625.0,8620.0,9205.0,9390.0,8060.0,-184.64187327823765,9686.03799885676,142.3307828518488,34.7021724233762,8473.333333333334,8526.666666666668,8386.666666666668,8613.333333333334,8333.333333333334,33661.2,287.999346
2024-05-23,8490.0,8500.0,8410.0,8410.0,37002.0,-0.35545023696682465,311.18682,-51051350,-48616470,180041580,-80373760,-6058,-5754,21331,-9519,8514.0,8494.380986401122,8643.0,8639.247170403378,9083.5,8999.656273734125,9501.166666666666,9287.103978022067,9746.875,9411.354480670561,,,32.1602531038872,-123.16117470767313,-122.43497135099229,-0.7262033566808412,8836.194202811575,8643.0,8449.805797188425,2.502768549280185,7.171157868832302,1977956.0,27.843784432010963,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8575.0,8595.0,9187.5,9390.0,8150.0,-172.48677248677407,9684.483403421233,138.59286979100244,35.38809342973862,8440.0,8470.0,8380.0,8530.0,8350.0,35413.6,301.21207000000004
2024-05-24,8430.0,8450.0,8380.0,8390.0,35484.0,-0.23781212841854932,297.71076,-5250930,0,27318360,-22067430,-625,0,3247,-2622,8466.0,8459.587324267415,8630.5,8615.509344650674,9059.333333333334,8979.66754344776,9490.333333333334,9272.275813096083,9741.833333333334,9402.878509876615,,,31.400720773320927,-128.5691450718332,-123.66180609516047,-4.907338976672719,8852.983707268644,8630.5,8408.016292731356,2.2596074550552605,3.5328259623163274,1942472.0,27.562764592835563,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8545.0,8595.0,9085.0,9300.0,8040.0,-161.03549506271702,9682.972799730696,133.6933790916451,36.2137204125404,8406.666666666666,8433.333333333332,8363.333333333332,8476.666666666666,8336.666666666666,37076.4,313.858802
2024-05-27,8400.0,8430.0,8330.0,8400.0,33001.0,0.11918951132300357,277.2084,2890340,-16942870,43951830,-29899300,346,-2024,5249,-3571,8430.0,8439.724882844943,8615.0,8594.984645160133,9036.333333333334,8960.662050219964,9480.083333333334,9257.858031061436,9734.833333333334,9394.555866641123,,,32.262136877780954,-130.54326264977317,-125.03809740608301,-5.505165243690158,8855.62418831032,8615.0,8374.37581168968,5.196399345335522,3.3195917832236623,1975473.0,27.24154975490776,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8520.0,8590.0,8932.5,9185.0,7930.0,-135.99083619702301,9681.581902794998,131.2867091565276,37.27768904838876,8386.666666666666,8443.333333333332,8343.333333333332,8486.666666666666,8286.666666666666,35831.8,301.992098
2024-05-28,8420.0,8430.0,8350.0,8400.0,24302.0,0.0,204.1368,651610,-38060400,69817710,-32408920,78,-4531,8310,-3857,8408.0,8426.483255229961,8598.0,8576.414678954407,9015.5,8942.27968791767,9470.166666666666,9243.678559473643,9727.875,9386.302290984351,,,32.262136877780954,-130.60226345699448,-126.1509306162653,-4.4513328407291795,8848.726943107436,8598.0,8347.273056892564,9.86306601200219,5.773024270797663,1975473.0,24.914624830165344,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8520.0,8590.0,8925.0,9185.0,7920.0,-107.40503627827512,9680.559570208736,127.6233727882042,38.265659924533665,8393.333333333334,8436.666666666668,8356.666666666668,8473.333333333334,8313.333333333334,34798.4,292.66322
2024-05-29,8400.0,8410.0,8320.0,8330.0,48364.0,-0.8333333333333334,402.87212,-4271780,-15181760,105603550,-86150010,-514,-1816,12640,-10310,8386.0,8394.322170153308,8579.5,8552.946614292083,8991.0,8922.204944051517,9460.0,9228.576434523666,9720.458333333334,9377.536296868298,,,29.27747923314347,-134.7441898620018,-127.8695824654126,-6.874607396589198,8851.12290036004,8579.5,8307.87709963996,9.80744092508799,8.288968760808572,1927109.0,16.42775724161647,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8510.0,8585.0,8877.5,9185.0,7990.0,-111.84814351272284,9678.418894587696,124.93598901761818,39.36384840285239,8353.333333333334,8386.666666666668,8296.666666666668,8443.333333333334,8263.333333333334,35630.6,298.62298
2024-05-30,8400.0,8400.0,8240.0,8250.0,44330.0,-0.9603841536614646,365.7225,-537640,8300,38976090,-38446750,-65,1,4698,-4634,8354.0,8346.214780102206,8554.5,8524.094555788075,8966.5,8900.165437689171,9449.5,9212.4016174241,9713.125,9368.179149176445,,,26.284660612764625,-142.8355089558172,-130.86276776349354,-11.972741192323667,8849.760901576894,8554.5,8259.239098423106,5.9869281045751706,8.552478347221788,1882779.0,16.227192298982256,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8470.0,8545.0,8855.0,9185.0,8000.0,-123.60817477096487,9676.346665677052,127.44056123064546,40.812182429511665,8296.666666666666,8353.333333333332,8193.333333333332,8456.666666666666,8136.666666666666,37096.2,309.530116
2024-05-31,8260.0,8330.0,8240.0,8280.0,15690.0,0.36363636363636365,129.9132,2434550,-605120,18042750,-19872180,294,-73,2183,-2404,8332.0,8324.143186734804,8532.5,8500.84745523683,8942.166666666666,8879.832144650181,9439.916666666666,9196.990020441885,9704.916666666666,9359.148616818135,,,29.20714431720053,-145.15394404121798,-133.72100301903842,-11.432941022179563,8840.452918479432,8532.5,8224.547081520568,4.157140870532618,6.650503300065265,1898469.0,17.046796706101848,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8430.0,8545.0,8840.0,9185.0,8060.0,-114.57085828343229,9675.630064246488,124.7662354284565,42.15706402569528,8283.333333333334,8326.666666666668,8236.666666666668,8373.333333333334,8193.333333333334,33137.4,275.970604
2024-06-03,8280.0,8390.0,8200.0,8370.0,35614.0,1.0869565217391304,298.08918,-3093950,-23083670,-37394660,63572280,-370,-2758,-4502,7630,8326.0,8339.428791156535,8516.0,8488.385792833322,8919.666666666666,8863.116336628864,9431.75,9183.320763905655,9697.166666666666,9350.939914603876,,,37.24513611824724,-138.13671860623435,-134.6041461364776,-3.532572469756758,8821.640311477397,8516.0,8210.359688522603,14.6146572104019,8.252908728503234,1934083.0,24.879623597718282,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8380.0,8525.0,8817.5,9185.0,8110.0,-82.06214689265471,9674.1109278695,129.42579004070961,42.25205259083272,8320.0,8440.0,8250.0,8510.0,8130.0,33660.0,280.14676
2024-06-04,8400.0,8400.0,8310.0,8340.0,21581.0,-0.35842293906810035,179.98554,-3790780,0,76337670,-72546890,-455,0,9149,-8694,8314.0,8339.619194104356,8499.0,8474.253812563482,8896.666666666666,8845.964981329556,9421.666666666666,9169.381577725395,9688.75,9342.550371744093,,,35.78651994884193,-133.45784718445248,-134.37488634607257,0.9170391616200959,8804.083595101409,8499.0,8193.916404898591,23.09831734112085,13.956705140685129,1912502.0,23.645895865352955,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8350.0,8525.0,8805.0,9185.0,8140.0,-57.53005464480853,9673.170959419564,126.60966218065893,42.15743462774874,8350.0,8390.0,8300.0,8440.0,8260.0,33115.8,275.316508
2024-06-05,8390.0,8430.0,8240.0,8300.0,52875.0,-0.4796163069544364,438.8625,-116810790,5013860,244731170,-132934240,-14146,604,29560,-16018,8308.0,8326.412796069571,8478.5,8457.65821136696,8875.833333333334,8828.064490138424,9410.833333333334,9155.011634291917,9679.375,9333.898501439164,,,33.8812592005366,-131.46206077497118,-133.7923212318523,2.3302604568811205,8779.184219738914,8478.5,8177.815780261085,26.928104575163406,21.54702637556206,1859627.0,16.564010792475298,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8325.0,8525.0,8772.5,9185.0,8340.0,-68.8114387846277,9670.804627224306,131.13754345346902,42.56971443443973,8323.333333333334,8406.666666666668,8216.666666666668,8513.333333333334,8133.333333333334,34018.0,282.514584
2024-06-07,8300.0,8350.0,8070.0,8140.0,180214.0,-1.9277108433734942,1466.94196,-794325480,-1633440,1041342510,-245383590,-97580,-193,127577,-29804,8286.0,8264.275197379715,8447.0,8427.405048379629,8852.666666666666,8805.504998658476,9396.083333333334,9138.23458248544,9669.75,9323.990630057926,,,27.560529902953924,-141.1638000749499,-135.26661700047183,-5.897183074478079,8750.914461649985,8447.0,8143.085538350016,19.520697167755998,23.182373028013426,1679413.0,12.721510868876603,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8250.0,8460.0,8782.5,9185.0,8260.0,-161.01364522417043,9661.8661056425,141.77057606393552,43.83270354701051,8186.666666666667,8303.333333333334,8023.333333333334,8466.666666666668,7906.666666666667,61194.8,502.7584760000001
2024-06-10,8080.0,8150.0,8070.0,8100.0,103598.0,-0.4914004914004914,839.1438,-10572760,-373338720,414578280,-30666800,-1306,-46139,51231,-3786,8250.0,8209.516798253144,8418.5,8396.223615200617,8828.5,8782.373687227051,9381.25,9121.073680295598,9659.541666666666,9313.833031468233,,,26.242464505553446,-150.34705679060426,-138.2827049584983,-12.064351832105956,8739.826936312535,8418.5,8097.1730636874645,12.188552188552194,19.545784643823875,1575815.0,11.62982552500299,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8250.0,8460.0,8792.5,9185.0,8130.0,-197.9026845637559,9656.640974084761,137.3583920593687,45.00547915154052,8106.666666666667,8143.333333333334,8063.333333333334,8186.666666666667,8026.666666666667,78776.4,644.6045960000001
2024-06-11,8150.0,8170.0,8030.0,8080.0,101717.0,-0.24691358024691357,821.87336,-324524940,38591330,499461830,-213528220,-40258,4794,61899,-26435,8192.0,8166.344532168762,8390.5,8366.107080419606,8803.0,8759.345041744196,9366.333333333334,9103.865850869224,9648.916666666666,9303.593753198787,,,25.583644919425442,-157.42400086365888,-142.1109641395304,-15.313036724128466,8726.980311459674,8390.5,8054.019688540325,8.66653960993584,13.458596322081354,1474098.0,10.595045180686375,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8230.0,8440.0,8792.5,9185.0,8170.0,-169.89583333333124,9651.47913786484,137.54707834084235,46.26670805971743,8093.333333333333,8156.666666666666,8016.666666666666,8233.333333333332,7953.333333333333,91997.0,749.361432
2024-06-12,8080.0,8150.0,8080.0,8140.0,54413.0,0.7425742574257426,442.92182,-91052470,94438110,182960,-3568600,-11177,11600,20,-443,8152.0,8157.5630214458415,8369.5,8344.573072760595,8780.833333333334,8739.038646932911,9351.333333333334,9087.934183912708,9638.083333333334,9293.937373504192,,,31.166634599833955,-156.38828467173698,-144.9664282459717,-11.42185642576527,8713.388063183356,8369.5,8025.611936816644,12.76425434594845,11.20644871481217,1528511.0,17.295468937818605,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8230.0,8440.0,8792.5,9185.0,8110.0,-118.39787670406413,9648.836590699913,132.72228703078218,47.437849188738845,8123.333333333333,8166.666666666666,8096.666666666666,8193.333333333332,8053.333333333333,98563.4,801.9486880000001
2024-06-13,8150.0,8190.0,8100.0,8180.0,68414.0,0.4914004914004914,559.62652,219934670,20113810,-121344440,-118704040,26940,2469,-14851,-14558,8128.0,8165.042014297228,8347.5,8328.899446783396,8760.0,8720.709510967898,9337.75,9072.92700731911,9627.333333333334,9284.69307994814,,,34.68472207829873,-150.60374025160854,-146.09389064709907,-4.509849604509469,8680.599084357793,8347.5,8014.400915642207,22.85083443252854,14.760542796137619,1596925.0,24.948963941362397,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8230.0,8440.0,8820.0,9185.0,8040.0,-77.39837398373795,9645.614907914374,129.670695100012,47.76167348543134,8156.666666666667,8213.333333333334,8123.333333333334,8246.666666666668,8066.666666666667,101671.2,826.1014920000001
2024-06-14,8260.0,9200.0,8070.0,8300.0,1825000.0,1.466992665036675,15147.5,-160357090,66872600,816786480,-723301990,-19807,8181,96298,-84672,8160.0,8210.028009531485,8328.5,8326.14711851831,8742.5,8706.915756509934,9325.166666666666,9060.15135430557,9617.125,9276.521353143591,,,43.941412130482924,-134.782758267158,-143.83166417111084,9.048905903952857,8624.896693638779,8328.5,8032.103306361221,27.398488036785917,21.004525605087647,3421925.0,78.3698747404988,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8615.0,8615.0,8845.0,9185.0,7970.0,157.70114942528784,9571.235423217251,201.12278830715402,47.59844517059538,8523.333333333334,8976.666666666668,7846.666666666668,9653.333333333334,7393.333333333334,430628.4,3562.2131
2024-06-17,8360.0,8390.0,8170.0,8230.0,172898.0,-0.8433734939759037,1422.95054,-350730,-9778920,-7700210,17829860,-42,-1170,-1078,2290,8186.0,8216.685339687656,8308.5,8316.990250087996,8722.833333333334,8691.27917432928,9312.333333333334,9046.429844317048,9605.291666666666,9267.836528636175,,,40.349083231894134,-126.4354617463814,-140.35242368616497,13.916961939783562,8573.095918335865,8308.5,8043.9040816641345,25.295075295075304,25.18146592146326,3249027.0,74.46927451226371,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8615.0,8615.0,8832.5,9160.0,8020.0,-4.20420420420355,9564.248336296481,202.47116057092873,47.446876021104856,8263.333333333334,8356.666666666668,8136.666666666668,8483.333333333334,8043.333333333334,444488.4,3678.974448
2024-06-18,8230.0,8270.0,8100.0,8140.0,129372.0,-1.0935601458080195,1053.08808,-1481260,27902790,313268610,-339690140,-182,3410,38421,-41649,8198.0,8191.12355979177,8286.5,8300.1340357939,8702.333333333334,8673.20444730209,9299.083333333334,9031.447532840733,9593.833333333334,9258.47688939438,,,36.24616129609221,-125.63418428142722,-137.40877580521743,11.774591523790207,8529.421798116184,8286.5,8043.578201883816,16.52421652421653,23.072593285359257,3119655.0,70.97228362524145,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8615.0,8615.0,8832.5,9155.0,8280.0,-56.95410292072374,9558.718177695193,200.15179195871954,46.796808370574446,8170.0,8240.0,8070.0,8340.0,8000.0,450019.4,3725.217392
2024-06-19,8150.0,8180.0,8060.0,8060.0,102663.0,-0.9828009828009828,827.46378,-115605480,0,278132980,-162527500,-14321,0,34423,-20102,8182.0,8147.415706527847,8264.0,8277.264127623053,8678.166666666666,8653.09938345612,9284.916666666666,9015.390548826837,9582.041666666666,9248.531023092351,,,33.030927811506395,-129.95644057775826,-135.9183087597256,5.961868181967333,8503.282260103,8264.0,8024.717739897,9.686609686609694,17.168633835300515,3016992.0,69.7298927334805,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8615.0,8615.0,8825.0,9125.0,8160.0,-88.83684621389554,9554.114452503953,194.42666396166814,45.903833700730345,8100.0,8140.0,8020.0,8220.0,7980.0,459669.4,3802.1257840000007
